time;position
43.4;-26059
43.5;-27390
43.6;-28290
43.7;-28743
43.8;-28743
43.9;-28290
44;-27390
44.1;-26059
44.2;-24317
44.3;-22191
44.4;-19715
44.5;-16928
44.6;-13875
44.7;-10602
44.8;-7162
44.9;-3610
45;-0
45.1;3610
45.2;7162
45.3;10602
45.4;13875
45.5;16928
45.6;19715
45.7;22191
45.8;24317
45.9;26059
46;27390
46.1;28290
46.2;28743
46.3;28743
46.4;28290
46.5;27390
46.6;26059
46.7;24317
46.8;22191
46.9;19715
47;16928
47.1;13875
47.2;10602
47.3;7162
47.4;3610
47.5;0
47.6;-3610
47.7;-7162
47.8;-10602
47.9;-13875
48;-16928
48.1;-19715
48.2;-22191
48.3;-24317
48.4;-26059
48.5;-27390
48.6;-28290
48.7;-28743
48.8;-28743
48.9;-28290
49;-27390
49.1;-26059
49.2;-24317
49.3;-22191
49.4;-19715
49.5;-16928
49.6;-13875
49.7;-10602
49.8;-7162
49.9;-3610
50;-0
50.1;3610
50.2;7162
50.3;10602
50.4;13875
50.5;16928
50.6;19715
50.7;22191
50.8;24317
50.9;26059
51;27390
51.1;28290
51.2;28743
51.3;28743
51.4;28290
51.5;27390
51.6;26059
51.7;24317
51.8;22191
51.9;19715
52;16928
52.1;13875
52.2;10602
52.3;7162
52.4;3610
52.5;-0
52.6;-3610
52.7;-7162
52.8;-10602
52.9;-13875
53;-16928
53.1;-19715
53.2;-22191
53.3;-24317
53.4;-26059
53.5;-27390
53.6;-28290
53.7;-28743
53.8;-28743
53.9;-28290
54;-27390
54.1;-26059
54.2;-24317
54.3;-22191
54.4;-19715
54.5;-16928
54.6;-13875
54.7;-10602
54.8;-7162
54.9;-3610
55;-0
55.1;3610
55.2;7162
55.3;10602
55.4;13875
55.5;16928
55.6;19715
55.7;22191
55.8;24317
55.9;26059
56;27390
56.1;28290
56.2;28743
56.3;28743
56.4;28290
56.5;27390
56.6;26059
56.7;24317
56.8;22191
56.9;19715
57;16928
57.1;13875
57.2;10602
57.3;7162
57.4;3610
57.5;0
57.6;-3610
57.7;-7162
57.8;-10602
57.9;-13875
58;-16928
58.1;-19715
58.2;-22191
58.3;-24317
58.4;-26059
58.5;-27390
58.6;-28290
58.7;-28743
58.8;-28743
58.9;-28290
59;-27390
59.1;-26059
59.2;-24317
59.3;-22191
59.4;-19715
59.5;-16928
59.6;-13875
59.7;-10602
59.8;-7162
59.9;-3610
60;-0
